,Trial,Instruction,Food,Choice,Liking,Taste,Health,preLiking,subj_idx,rt,response,Taste_centered,Health_centered,preLiking_centered
421,422,Focus on Healthiness,Cheetos_6_2c.jpg,-1.0,2,2,3,4.0,125,1.3333674507121032,0.0,-1.2897777777777777,-0.5550000000000002,0.7313749581145985
422,423,Focus on Healthiness,PureFit_4_2Bars.jpg,-1.0,5,4,4,4.0,125,1.2470477633469272,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
423,424,Focus on Healthiness,IceCreamVanilla_1_2tsp.jpg,-1.0,3,4,3,4.0,125,0.7664657922905462,0.0,0.7102222222222223,-0.5550000000000002,0.7313749581145985
424,425,Focus on Healthiness,MnMPlain_5_1bag.jpg,-1.0,3,4,2,4.0,125,0.5100508938157873,0.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
425,426,Focus on Healthiness,JuniorMints_4_1box.jpg,-1.0,3,4,2,5.0,125,0.7832937372186279,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
426,427,Focus on Healthiness,Spinach_2_.5c.jpg,1.0,4,4,5,4.0,125,0.8251184105829452,1.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
427,428,Focus on Healthiness,DriedHerring_1_1fish.jpg,1.0,4,3,6,3.0,125,0.7237783959462831,1.0,-0.2897777777777777,2.445,-0.2686250418854015
428,429,Focus on Healthiness,SkittlesSour_6_0.5pack.jpg,-1.0,3,4,2,5.0,125,0.5591283133653633,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
429,430,Focus on Healthiness,DriedHerring_3_4fish.jpg,-1.0,4,4,5,2.0,125,1.3973420947513662,0.0,0.7102222222222223,1.4449999999999998,-1.2686250418854015
430,431,Focus on Healthiness,AlmondMilk_2_0.25glass.jpg,1.0,4,4,4,5.0,125,0.9148213584667246,1.0,0.7102222222222223,0.44499999999999984,1.7313749581145985
431,432,Focus on Healthiness,VegetableThins_5_25Chips.jpg,1.0,3,4,4,4.0,125,1.2551336436590643,1.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
432,433,Focus on Healthiness,Butternut_3_0.3cup.jpg,1.0,4,4,5,4.0,125,0.9987290089011368,1.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
433,434,Focus on Healthiness,RaisinBran_3_2tbsp.jpg,1.0,4,3,4,3.0,125,0.7762807630169846,1.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
434,435,Focus on Healthiness,GoldfishBits_5_0.75Cups.jpg,-1.0,2,2,3,2.0,125,0.6844480924992239,0.0,-1.2897777777777777,-0.5550000000000002,-1.2686250418854015
435,436,Decrease Desire,FruitCrisps_1_0.5bar.jpg,-1.0,3,3,2,3.0,125,1.2278786109418434,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
436,437,Decrease Desire,RitzCrackers_2_3Crackers.jpg,-1.0,3,3,1,3.0,125,0.6634559268568411,0.0,-0.2897777777777777,-2.555,-0.2686250418854015
437,438,Decrease Desire,CoffeeCrisp_1_0.25bar.jpg,-1.0,3,3,1,3.0,125,0.4698781097322353,0.0,-0.2897777777777777,-2.555,-0.2686250418854015
438,439,Decrease Desire,FrozenPeas_6_0.5bag.jpg,-1.0,4,4,6,4.0,125,0.8587868449831149,0.0,0.7102222222222223,2.445,0.7313749581145985
439,440,Decrease Desire,KashiBars_4_3bars.jpg,-1.0,4,4,4,3.0,125,0.4693030561065825,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
440,441,Decrease Desire,Onion_2_1ring.jpg,-1.0,3,2,5,4.0,125,0.3898663976833632,0.0,-1.2897777777777777,1.4449999999999998,0.7313749581145985
441,442,Decrease Desire,Orange_5_2orange.jpg,-1.0,1,3,6,1.0,125,0.3509657451068051,0.0,-0.2897777777777777,2.445,-2.2686250418854015
442,443,Decrease Desire,Orange_1_0.25orange.jpg,-1.0,4,4,5,1.0,125,0.6608974086666421,0.0,0.7102222222222223,1.4449999999999998,-2.2686250418854015
443,444,Decrease Desire,RufflesSourCreamOnion_3_5chips.jpg,-1.0,3,5,2,5.0,125,0.3325426464834891,0.0,1.7102222222222223,-1.5550000000000002,1.7313749581145985
444,445,Decrease Desire,Cauliflower_2_3chunks.jpg,-1.0,4,4,5,4.0,125,0.3609834243725345,0.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
445,446,Decrease Desire,RitzCrackers_5_15Crackers.jpg,-1.0,3,2,2,4.0,125,0.4566843782413344,0.0,-1.2897777777777777,-1.5550000000000002,0.7313749581145985
446,447,Decrease Desire,Prunes_2_3.jpg,1.0,5,5,6,5.0,125,0.8945673256093869,1.0,1.7102222222222223,2.445,1.7313749581145985
447,448,Decrease Desire,Onion_4_0.25.jpg,-1.0,3,2,5,4.0,125,0.4840982135719969,0.0,-1.2897777777777777,1.4449999999999998,0.7313749581145985
448,449,Decrease Desire,GreenApple_2_1slice.jpg,-1.0,4,4,4,4.0,125,0.6909743951473502,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
449,450,Decrease Desire,Tuna_2_1T.jpg,1.0,4,4,6,4.0,125,1.0274178267754903,1.0,0.7102222222222223,2.445,0.7313749581145985
450,451,Decrease Desire,MangoChunks_2_3.jpg,-1.0,4,4,4,4.0,125,1.14096996178705,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
451,452,Decrease Desire,FrozenBroccoli_6_0.5bag.jpg,-1.0,3,3,5,4.0,125,0.5580466309475014,0.0,-0.2897777777777777,1.4449999999999998,0.7313749581145985
452,453,Decrease Desire,GreenApple_4_1.jpg,-1.0,4,3,4,3.0,125,0.6676845809524821,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
453,454,Decrease Desire,SkittlesSour_3_8pieces.jpg,-1.0,3,3,2,4.0,125,0.5052189608613844,0.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
454,455,Decrease Desire,OatBran_2_2T.jpg,-1.0,3,4,5,2.0,125,0.4277734647948819,0.0,0.7102222222222223,1.4449999999999998,-1.2686250418854015
455,456,Decrease Desire,Almonds_2_10.jpg,-1.0,4,4,4,5.0,125,0.6282527806870348,0.0,0.7102222222222223,0.44499999999999984,1.7313749581145985
456,457,Decrease Desire,FrozenBroccoli_2_3chunks.jpg,-1.0,4,4,5,4.0,125,0.3547801439162868,0.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
457,458,Decrease Desire,Tuna_4_1can.jpg,-1.0,4,4,6,4.0,125,0.3493132856201555,0.0,0.7102222222222223,2.445,0.7313749581145985
458,459,Decrease Desire,OatmealSquares_3_2tbsp.jpg,-1.0,3,4,5,3.0,125,0.4957518163209898,0.0,0.7102222222222223,1.4449999999999998,-0.2686250418854015
459,460,Decrease Desire,Skittles_6_0.75pack.jpg,-1.0,3,4,2,5.0,125,0.434376745364716,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
460,461,Decrease Desire,Bananas_2_0.5.jpg,-1.0,4,5,4,4.0,125,0.34469575044931844,0.0,1.7102222222222223,0.44499999999999984,0.7313749581145985
461,462,Decrease Desire,OatmealSquares_7_2Cups.jpg,-1.0,3,3,4,3.0,125,0.2986173338904337,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
462,463,Decrease Desire,SpeltCakes_5_4.jpg,-1.0,3,3,4,3.0,125,0.36851443150953855,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
463,464,Decrease Desire,KashiBars_1_0.5bar.jpg,-1.0,4,4,4,4.0,125,0.3560839219062473,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
464,465,Decrease Desire,Triscuit_5_30crackers.jpg,-1.0,3,4,4,2.0,125,0.33637044515489833,0.0,0.7102222222222223,0.44499999999999984,-1.2686250418854015
465,466,Focus on Healthiness,SunChips_2_3Chips.jpg,-1.0,3,4,3,3.0,125,0.7286274351063184,0.0,0.7102222222222223,-0.5550000000000002,-0.2686250418854015
466,467,Focus on Healthiness,Avocado_5_1avacado.jpg,2.0,4,6,6,5.0,125,1.0643087852658937,1.0,2.7102222222222223,2.445,1.7313749581145985
467,468,Focus on Healthiness,Smarties_5_3boxes.jpg,-1.0,3,4,3,5.0,125,0.6121586919907713,0.0,0.7102222222222223,-0.5550000000000002,1.7313749581145985
468,469,Focus on Healthiness,Caramilk_2_2pc.jpg,-1.0,3,5,2,4.0,125,0.5412836896030058,0.0,1.7102222222222223,-1.5550000000000002,0.7313749581145985
469,470,Focus on Healthiness,VegetableThins_2_5Chips.jpg,-1.0,4,3,4,4.0,125,1.5152756992938519,0.0,-0.2897777777777777,0.44499999999999984,0.7313749581145985
470,471,Focus on Healthiness,NatureValleyChocolate_4_2bars.jpg,1.0,4,4,4,5.0,125,0.7900543948853738,1.0,0.7102222222222223,0.44499999999999984,1.7313749581145985
471,472,Focus on Healthiness,Spinach_4_.5box.jpg,1.0,4,3,6,4.0,125,0.7429119723201438,1.0,-0.2897777777777777,2.445,0.7313749581145985
472,473,Focus on Healthiness,CheeseNips_2_5nips.jpg,-1.0,3,3,3,3.0,125,0.6365746647388733,0.0,-0.2897777777777777,-0.5550000000000002,-0.2686250418854015
473,474,Focus on Healthiness,BabyFoodCarrots_5_1jar.jpg,1.0,4,4,5,3.0,125,1.0229137627720777,1.0,0.7102222222222223,1.4449999999999998,-0.2686250418854015
474,475,Focus on Healthiness,CornFlakes_6_2cups.jpg,-1.0,4,4,4,3.0,125,0.6229986095531785,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
475,476,Focus on Healthiness,SevenGrain_3_5.jpg,1.0,3,4,5,3.0,125,1.0593089263893491,1.0,0.7102222222222223,1.4449999999999998,-0.2686250418854015
476,477,Focus on Healthiness,Caramilk_5_2bars.jpg,-1.0,3,4,2,3.0,125,0.6129126081505092,0.0,0.7102222222222223,-1.5550000000000002,-0.2686250418854015
477,478,Focus on Healthiness,SunChips_4_20Chips.jpg,-1.0,3,4,2,4.0,125,0.9226158011733788,0.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
478,479,Focus on Healthiness,Mentos_5_1tube.jpg,-1.0,3,3,2,4.0,125,0.6218316812082776,0.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
479,480,Focus on Healthiness,RomaineLettuce_4_1head.jpg,-1.0,3,2,5,3.0,125,0.942297346340638,0.0,-1.2897777777777777,1.4449999999999998,-0.2686250418854015
480,481,Respond Naturally,Mars_2_0.5Bar.jpg,1.0,4,5,2,5.0,125,1.2655997906222185,1.0,1.7102222222222223,-1.5550000000000002,1.7313749581145985
481,482,Respond Naturally,ClifBar_4_2bars.jpg,1.0,4,4,4,3.0,125,1.2011222241271753,1.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
482,483,Respond Naturally,AllBranCereal_6_1cup.jpg,-1.0,3,3,4,3.0,125,0.6143879157207266,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
483,484,Respond Naturally,FrozenPeaches_5_1.5Cups.jpg,-1.0,4,4,6,4.0,125,1.3369201245659497,0.0,0.7102222222222223,2.445,0.7313749581145985
484,485,Respond Naturally,GreenGrapes_1_1.jpg,-1.0,3,3,4,4.0,125,0.6750764576136135,0.0,-0.2897777777777777,0.44499999999999984,0.7313749581145985
485,486,Respond Naturally,EnglishCucumber_2_2pc.jpg,1.0,4,4,5,4.0,125,1.0446868267099492,1.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
486,487,Respond Naturally,RedPepper_5_1pepper.jpg,-1.0,4,4,5,4.0,125,0.7787862519689952,0.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
487,488,Respond Naturally,GreenBeans_2_9beans.jpg,-1.0,3,3,6,3.0,125,0.8777673208169291,0.0,-0.2897777777777777,2.445,-0.2686250418854015
488,489,Respond Naturally,RiceKrispiesCereal_7_2cups.jpg,-1.0,3,3,4,3.0,125,0.5535813410060655,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
489,490,Respond Naturally,PopTartStrawberry_2_0.5tart.jpg,-1.0,3,3,2,3.0,125,0.5878165610301949,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
490,491,Respond Naturally,BrusselsSprouts_2_3.jpg,-1.0,3,3,6,2.0,125,0.6617310510991956,0.0,-0.2897777777777777,2.445,-1.2686250418854015
491,492,Respond Naturally,ClamJuice_1_1T.jpg,-1.0,1,1,5,1.0,125,0.8352800670800207,0.0,-2.2897777777777777,1.4449999999999998,-2.2686250418854015
492,493,Respond Naturally,Pringles_2_3Chips.jpg,-1.0,4,4,2,5.0,125,1.0533821962599177,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
493,494,Respond Naturally,WelchsFruitSnacks_1_1bag.jpg,-1.0,3,3,2,4.0,125,2.467817667235068,0.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
494,495,Respond Naturally,SkimMilk_1_1Tbsp.jpg,-1.0,3,4,4,4.0,125,1.1232456516736422,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
495,496,Decrease Desire,OatBran_4_1bowl.jpg,-1.0,4,3,4,2.0,125,1.4820982130004268,0.0,-0.2897777777777777,0.44499999999999984,-1.2686250418854015
496,497,Decrease Desire,Fritos_2_5chips.jpg,-1.0,4,4,2,4.0,125,0.4155057492534979,0.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
497,498,Decrease Desire,LuckyCharms_6_1cup.jpg,-1.0,3,4,2,4.0,125,0.3758695298274688,0.0,0.7102222222222223,-1.5550000000000002,0.7313749581145985
498,499,Decrease Desire,LuckyCharms_3_2tbsps.jpg,-1.0,3,3,3,3.0,125,0.4335391114873346,0.0,-0.2897777777777777,-0.5550000000000002,-0.2686250418854015
499,500,Decrease Desire,Smartfood_4_100Chips.jpg,-1.0,3,4,4,4.0,125,0.5079059614254221,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
500,501,Decrease Desire,SpeltCakes_2_0.5.jpg,-1.0,3,3,3,4.0,125,1.2876585281992448,0.0,-0.2897777777777777,-0.5550000000000002,0.7313749581145985
501,502,Decrease Desire,AllBranBar_1_.25bar.jpg,-1.0,4,4,4,3.0,125,0.8765316825483751,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
502,503,Decrease Desire,Shreddies_5_2c.jpg,-1.0,3,4,4,3.0,125,0.4870108302238805,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
503,504,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-1.0,3,4,2,5.0,125,0.6393301894022443,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
504,505,Decrease Desire,Smartfood_2_8Chips.jpg,-1.0,4,4,3,4.0,125,0.5329689331338159,0.0,0.7102222222222223,-0.5550000000000002,0.7313749581145985
505,506,Decrease Desire,Triscuit_2_2crackers.jpg,-1.0,3,3,2,3.0,125,0.4728825296879222,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
506,507,Decrease Desire,RufflesSourCreamOnion_5_20chips.jpg,-1.0,4,4,2,5.0,125,0.3679667478172632,0.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
507,508,Decrease Desire,CoffeeCrisp_3_1Bars.jpg,-1.0,3,3,2,3.0,125,0.37881920992731466,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
508,509,Decrease Desire,Prunes_5_1c.jpg,-1.0,4,4,6,4.0,125,0.3859707443953084,0.0,0.7102222222222223,2.445,0.7313749581145985
509,510,Decrease Desire,IceCreamChocolate_1_1tsp.jpg,1.0,4,4,2,5.0,125,1.207169553006679,1.0,0.7102222222222223,-1.5550000000000002,1.7313749581145985
510,511,Focus on Healthiness,CheeseNips_5_1c.jpg,-1.0,3,3,2,3.0,125,1.928203543324344,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
511,512,Focus on Healthiness,SkittlesSour_3_8pieces.jpg,-1.0,3,3,2,4.0,125,0.5196654368228337,0.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
512,513,Focus on Healthiness,Twizzlers_4_8.jpg,-1.0,3,3,3,3.0,125,0.5359337237168802,0.0,-0.2897777777777777,-0.5550000000000002,-0.2686250418854015
513,514,Focus on Healthiness,AlmondMilk_4_1glass.jpg,1.0,4,5,4,5.0,125,1.2359490337730676,1.0,1.7102222222222223,0.44499999999999984,1.7313749581145985
514,515,Focus on Healthiness,MnMPlain_3_1tbsp.jpg,-1.0,4,2,2,5.0,125,0.708726360291621,0.0,-1.2897777777777777,-1.5550000000000002,1.7313749581145985
515,516,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,1.0,4,4,4,4.0,125,1.2950022223812994,1.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
516,517,Focus on Healthiness,BabyFoodCarrots_3_2Tbsp.jpg,1.0,4,4,4,2.0,125,1.6711249240579489,1.0,0.7102222222222223,0.44499999999999984,-1.2686250418854015
517,518,Focus on Healthiness,NatureValleyChocolate_1_0.25bar.jpg,1.0,4,4,4,5.0,125,0.8551167085133784,1.0,0.7102222222222223,0.44499999999999984,1.7313749581145985
518,519,Focus on Healthiness,Butternut_7_2cups.jpg,-1.0,4,4,5,4.0,125,2.5534068577035214,0.0,0.7102222222222223,1.4449999999999998,0.7313749581145985
519,520,Focus on Healthiness,RaisinBran_7_2cup.jpg,-1.0,4,3,4,3.0,125,1.698217162713263,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
520,521,Focus on Healthiness,Avocado_2_2pc.jpg,2.0,6,5,6,5.0,125,1.1368841982803133,1.0,1.7102222222222223,2.445,1.7313749581145985
521,522,Focus on Healthiness,VanillaGreekYogurt_4_1cup.jpg,-1.0,3,4,4,4.0,125,0.6901019786455436,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
522,523,Focus on Healthiness,SevenGrain_1_1.jpg,1.0,4,3,4,3.0,125,1.0778549045935506,1.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
523,524,Focus on Healthiness,FrozenCorn_4_2cups.jpg,-1.0,3,4,4,4.0,125,1.2092237232282061,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
524,525,Focus on Healthiness,CornFlakes_3_2tbsps.jpg,-1.0,3,3,4,3.0,125,3.298456820655701,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
525,526,Respond Naturally,Mackerel_1_1fish.jpg,-1.0,4,3,5,2.0,125,1.8610006731323665,0.0,-0.2897777777777777,1.4449999999999998,-1.2686250418854015
526,527,Respond Naturally,SlimStyles_2_2Tbsp.jpg,-1.0,3,3,4,3.0,125,0.7569379207234306,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
527,528,Respond Naturally,ClifBar_2_0.5bar.jpg,-1.0,4,4,4,3.0,125,0.9421599264896942,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
528,529,Respond Naturally,SlimStyles_6_2c.jpg,-1.0,2,2,3,3.0,125,0.6410735968856898,0.0,-1.2897777777777777,-0.5550000000000002,-0.2686250418854015
529,530,Respond Naturally,Reese_4_5Cup.jpg,-1.0,3,3,2,3.0,125,0.6636289846428554,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
530,531,Respond Naturally,OikosYogurt_6_1c.jpg,-1.0,4,4,4,4.0,125,0.5647334468267218,0.0,0.7102222222222223,0.44499999999999984,0.7313749581145985
531,532,Respond Naturally,AllBranCereal_2_1tbsp.jpg,-1.0,3,3,4,3.0,125,2.5890901180609944,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
532,533,Respond Naturally,PopTartStrawberry_5_3tarts.jpg,-1.0,3,3,2,3.0,125,0.6182291142504255,0.0,-0.2897777777777777,-1.5550000000000002,-0.2686250418854015
533,534,Respond Naturally,FrozenPeaches_2_3Slices.jpg,1.0,4,5,4,4.0,125,3.142023989170412,1.0,1.7102222222222223,0.44499999999999984,0.7313749581145985
534,535,Respond Naturally,Doritos_5_20chips.jpg,-1.0,3,3,2,4.0,125,0.9176022573337832,0.0,-0.2897777777777777,-1.5550000000000002,0.7313749581145985
535,536,Respond Naturally,SlicedTurkey_5_4slices.jpg,1.0,5,5,4,5.0,125,0.8987589162534277,1.0,1.7102222222222223,0.44499999999999984,1.7313749581145985
536,537,Respond Naturally,Broccoli_4_1.5c.jpg,-1.0,3,3,6,4.0,125,0.7924469828794827,0.0,-0.2897777777777777,2.445,0.7313749581145985
537,538,Respond Naturally,DriedApricots_5_0.75cup.jpg,1.0,4,4,6,5.0,125,0.7431839609926101,1.0,0.7102222222222223,2.445,1.7313749581145985
538,539,Respond Naturally,Tempeh_2_1Tbsp.jpg,-1.0,4,4,4,3.0,125,0.7801601654064143,0.0,0.7102222222222223,0.44499999999999984,-0.2686250418854015
539,540,Respond Naturally,SkimMilk_4_1glass.jpg,-1.0,3,3,4,3.0,125,0.9692450375623594,0.0,-0.2897777777777777,0.44499999999999984,-0.2686250418854015
0,1,Focus on Healthiness,Spinach_4_.5box.jpg,2.0,1,1,6,1.0,126,1.3758718106546441,1.0,-2.2897777777777777,2.445,-2.2686250418854015
1,2,Focus on Healthiness,WelchsFruitSnacks_3_4bags.jpg,-2.0,4,5,1,1.0,126,0.8263760018162429,0.0,1.7102222222222223,-2.555,-2.2686250418854015
2,3,Focus on Healthiness,PopTartStrawberry_2_0.5tart.jpg,-2.0,4,6,1,4.0,126,1.4046755252056755,0.0,2.7102222222222223,-2.555,0.7313749581145985
3,4,Focus on Healthiness,CannedArtichoke_2_2.jpg,2.0,1,1,6,1.0,126,1.0971201987413224,1.0,-2.2897777777777777,2.445,-2.2686250418854015
4,5,Focus on Healthiness,VegetableThins_2_5Chips.jpg,1.0,2,2,6,1.0,126,0.9648829550569644,1.0,-1.2897777777777777,2.445,-2.2686250418854015
5,6,Focus on Healthiness,GreenBeans_4_.5pck.jpg,2.0,1,1,6,1.0,126,1.1711524365236985,1.0,-2.2897777777777777,2.445,-2.2686250418854015
6,7,Focus on Healthiness,FrozenPeas_6_0.5bag.jpg,1.0,1,1,6,1.0,126,0.6441296205739491,1.0,-2.2897777777777777,2.445,-2.2686250418854015
7,8,Focus on Healthiness,RedPepper_5_1pepper.jpg,1.0,1,4,1,1.0,126,0.7705806901212782,1.0,0.7102222222222223,-2.555,-2.2686250418854015
8,9,Focus on Healthiness,SkittlesSour_3_8pieces.jpg,-2.0,5,6,1,4.0,126,0.8076421404548455,0.0,2.7102222222222223,-2.555,0.7313749581145985
9,10,Focus on Healthiness,VegetableThins_5_25Chips.jpg,2.0,2,5,1,1.0,126,0.75848888339533,1.0,1.7102222222222223,-2.555,-2.2686250418854015
10,11,Focus on Healthiness,Butternut_7_2cups.jpg,1.0,1,2,5,1.0,126,1.4227721804054454,1.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
11,12,Focus on Healthiness,SlicedTurkey_5_4slices.jpg,-2.0,1,2,5,1.0,126,0.9090209291607608,0.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
12,13,Focus on Healthiness,Onion_4_0.25.jpg,1.0,1,5,6,4.0,126,0.899488781040418,1.0,1.7102222222222223,2.445,0.7313749581145985
13,14,Focus on Healthiness,YorkPeppermintPatties_2_3.jpg,-1.0,5,5,1,5.0,126,1.0722691581613617,0.0,1.7102222222222223,-2.555,1.7313749581145985
14,15,Focus on Healthiness,Beets_2_5pc.jpg,1.0,1,1,6,1.0,126,1.2637166824570158,1.0,-2.2897777777777777,2.445,-2.2686250418854015
15,16,Respond Naturally,OatmealSquares_7_2Cups.jpg,-1.0,1,2,6,1.0,126,1.3932790904364083,0.0,-1.2897777777777777,2.445,-2.2686250418854015
16,17,Respond Naturally,OikosYogurt_6_1c.jpg,-2.0,2,5,6,5.0,126,0.6510379618121078,0.0,1.7102222222222223,2.445,1.7313749581145985
17,18,Respond Naturally,KashiBars_1_0.5bar.jpg,-2.0,2,2,5,1.0,126,0.7257076908572344,0.0,-1.2897777777777777,1.4449999999999998,-2.2686250418854015
18,19,Respond Naturally,GreenGrapes_1_1.jpg,-2.0,1,6,6,1.0,126,0.6225974690169096,0.0,2.7102222222222223,2.445,-2.2686250418854015
19,20,Respond Naturally,Bananas_3_1.jpg,-2.0,4,2,4,5.0,126,0.6212201343441848,0.0,-1.2897777777777777,0.44499999999999984,1.7313749581145985
20,21,Respond Naturally,Tuna_2_1T.jpg,-2.0,1,1,5,1.0,126,1.0488692940562032,0.0,-2.2897777777777777,1.4449999999999998,-2.2686250418854015
21,22,Respond Naturally,EnglishCucumber_5_0.5cuc.JPG,-2.0,4,5,6,4.0,126,0.5818194103485439,0.0,1.7102222222222223,2.445,0.7313749581145985
22,23,Respond Naturally,ClifBar_4_2bars.jpg,-1.0,5,6,4,1.0,126,1.0267489741236204,0.0,2.7102222222222223,0.44499999999999984,-2.2686250418854015
23,24,Respond Naturally,BBQCrisps_6_1cup.jpg,1.0,2,2,6,1.0,126,1.4857067671400728,1.0,-1.2897777777777777,2.445,-2.2686250418854015
24,25,Respond Naturally,Raspberries_5_.5bag.jpg,-2.0,1,2,6,1.0,126,1.2383074093522737,0.0,-1.2897777777777777,2.445,-2.2686250418854015
25,26,Respond Naturally,OikosYogurt_3_2spoonfuls.jpg,-1.0,1,1,6,5.0,126,0.9979204555711476,0.0,-2.2897777777777777,2.445,1.7313749581145985
26,27,Respond Naturally,BrusselsSprouts_2_3.jpg,-1.0,1,1,1,1.0,126,1.245379114858224,0.0,-2.2897777777777777,-2.555,-2.2686250418854015
27,28,Respond Naturally,Celery_2_1stalk.jpg,-2.0,1,1,6,1.0,126,1.6291346055950269,0.0,-2.2897777777777777,2.445,-2.2686250418854015
28,29,Respond Naturally,Bananas_2_0.5.jpg,1.0,4,4,6,4.0,126,1.7938106325891567,1.0,0.7102222222222223,2.445,0.7313749581145985
29,30,Respond Naturally,Twizzlers_2_2.jpg,2.0,5,6,1,1.0,126,1.0719164852198446,1.0,2.7102222222222223,-2.555,-2.2686250418854015
30,31,Decrease Desire,Shreddies_2_1T.jpg,2.0,1,1,4,1.0,126,1.2932297343504615,1.0,-2.2897777777777777,0.44499999999999984,-2.2686250418854015
31,32,Decrease Desire,AllBranBar_1_.25bar.jpg,2.0,1,4,3,1.0,126,1.6839024045330009,1.0,0.7102222222222223,-0.5550000000000002,-2.2686250418854015
32,33,Decrease Desire,GoldfishBits_3_0.25Cups.jpg,1.0,2,5,3,2.0,126,1.899310591397807,1.0,1.7102222222222223,-0.5550000000000002,-1.2686250418854015
33,34,Decrease Desire,AllBranBar_3_1bar.jpg,1.0,1,6,5,1.0,126,1.6989170916349394,1.0,2.7102222222222223,1.4449999999999998,-2.2686250418854015
34,35,Decrease Desire,Orange_5_2orange.jpg,-1.0,4,5,6,4.0,126,2.2537175349134486,0.0,1.7102222222222223,2.445,0.7313749581145985
35,36,Decrease Desire,RiceKrispiesCereal_3_2tbsp.jpg,2.0,3,4,5,1.0,126,1.7947597419115482,1.0,0.7102222222222223,1.4449999999999998,-2.2686250418854015
36,37,Decrease Desire,Smartfood_2_8Chips.jpg,,1,3,6,1.0,126,,,-0.2897777777777777,2.445,-2.2686250418854015
37,38,Decrease Desire,MangoChunks_2_3.jpg,1.0,1,1,6,1.0,126,1.3305685903178528,1.0,-2.2897777777777777,2.445,-2.2686250418854015
38,39,Decrease Desire,DriedApricots_2_2.jpg,2.0,1,1,6,1.0,126,1.8997619101282908,1.0,-2.2897777777777777,2.445,-2.2686250418854015
39,40,Decrease Desire,PureFit_2_0.5Bars.jpg,-1.0,5,5,6,2.0,126,1.4963630780839594,0.0,1.7102222222222223,2.445,-1.2686250418854015
40,41,Decrease Desire,Asparagus_6_FullPack.jpg,2.0,1,1,6,1.0,126,1.9727101846656296,1.0,-2.2897777777777777,2.445,-2.2686250418854015
